movieid,actorid,actor_movie_rank
4156,404483,46
4156,422659,52
4156,687367,42
4156,691398,12
4156,691427,50
4156,692880,44
4156,721976,53
4156,795380,55
4156,1024009,33
4156,1187277,7
4156,1200631,25
4156,1250829,22
4156,1407864,58
4156,1417254,30
4156,1436051,47
4156,1442322,27
4156,1457549,26
4156,1488770,24
4156,1529106,31
4156,1538304,14
4156,1539205,3
4156,1566356,54
4156,1917810,51
4156,1963618,37
4156,2042319,49
4156,2044683,32
4156,2108105,43
4156,2130935,29
4156,2164793,1
4156,2176595,21
4156,2201160,48
4156,2217836,8
4156,2279891,38
4156,2328031,59
4156,2411110,5
4156,2412754,15
4156,2423136,11
4156,2506411,20
4156,2535484,13
4156,2557420,10
4156,2587629,45
4156,2785871,36
4156,2836683,2
4156,2971752,56
4156,3072029,9
4156,3194646,16
4156,3278007,19
4156,3353312,40
4156,3445136,34
4156,3525124,28
4156,3568392,6
4156,3589042,17
4156,3665870,60
4156,3720547,57
4156,3823467,18
4156,3836181,35
4157,169780,56
4157,192666,53
4157,254211,49
4157,319777,9
4157,395008,14
4157,470102,5
4157,481785,48
4157,494272,7
4157,511058,10
4157,541386,30
4157,604379,26
4157,652647,46
4157,735794,31
4157,1113319,45
4157,1144513,28
4157,1225029,25
4157,1297924,58
4157,1335244,41
4157,1366743,42
4157,1419772,4
4157,1440949,12
4157,1822068,52
4157,1981285,29
4157,2020215,24
4157,2068856,38
4157,2153974,50
4157,2166911,11
4157,2175504,34
4157,2244527,54
4157,2257097,55
4157,2471960,57
4157,2583303,18
4157,2583332,37
4157,2748176,40
4157,2750940,13
4157,2805709,1
4157,2846487,2
4157,2929837,51
4157,2952962,35
4157,2966329,21
4157,3015516,20
4157,3091107,39
4157,3133849,19
4157,3156417,32
4157,3217671,36
4157,3444371,22
4157,3494231,33
4157,3524768,44
4157,3551304,15
4157,3563320,8
4157,3576136,6
4157,3599993,3
4157,3600299,17
4157,3614023,16
4157,3620525,27
4157,3788872,47
4157,3872925,43
4157,3919604,23
4158,61523,5
4158,338386,23
4158,377600,7
4158,527198,14
4158,784321,10
4158,1001704,12
4158,1348041,1
4158,1482051,8
4158,1758235,22
4158,2704590,6
4158,2791207,18
4158,2870323,4
4158,2965672,3
4158,3014781,9
4158,3165482,17
4158,3338481,19
4158,3420152,13
4158,3439560,11
4158,3551754,2
4158,3707901,21
4158,3733674,15
4158,3918850,20
4158,3929965,16
4163,10778,46
4163,11349,58
4163,64320,66
4163,74368,64
4163,128756,41
4163,135770,4
4163,136353,13
4163,168943,67
4163,207070,25
4163,210624,45
4163,310653,29
4163,313316,3
4163,420959,37
4163,429596,12
4163,434301,8
4163,518273,19
4163,524391,30
4163,552195,62
4163,554813,34
4163,601418,47
4163,659521,57
4163,721976,31
4163,750952,52
4163,759604,49
4163,845450,59
4163,880701,55
4163,920208,72
4163,922338,61
4163,1003342,1
4163,1036995,51
4163,1176521,63
4163,1193363,39
4163,1232772,50
4163,1254427,43
4163,1281942,27
4163,1293069,70
4163,1432812,53
4163,1482087,24
4163,1495248,69
4163,1577626,17
4163,1651283,18
4163,1686233,21
4163,1775552,33
4163,1806938,40
4163,1860542,7
4163,1876529,60
4163,1928305,28
4163,1944567,10
4163,2081655,35
4163,2128709,6
4163,2256868,48
4163,2328864,23
4163,2331848,65
4163,2334766,71
4163,2402131,68
4163,2453016,54
4163,2478549,5
4163,2485458,20
4163,2547333,56
4163,2574765,26
4163,2611664,44
4163,2683823,14
4163,2740662,16
4163,2747658,22
4163,2821154,15
4163,2837354,36
4163,2872165,42
4163,3109392,11
4163,3228714,2
4163,3395883,38
4163,3837276,9
4163,3884971,32
4164,118470,23
4164,291373,19
4164,525302,8
4164,721557,28
4164,760383,30
4164,851335,13
4164,865647,20
4164,870655,1
4164,913901,6
4164,963964,17
4164,1166002,24
4164,1357521,22
4164,1574424,26
4164,1637926,16
4164,1685533,25
4164,1713840,11
4164,2069700,14
4164,2239879,27
4164,2258398,10
4164,2276255,4
4164,2303246,2
4164,2407717,33
4164,2461412,9
4164,2471462,5
4164,2639982,15
4164,2779929,18
4164,2814022,3
4164,2982559,21
4164,3052444,7
4164,3102915,12
4164,3156417,31
4164,3214032,32
4164,3298785,29
4173,36593,33
4173,67190,34
4173,201119,30
4173,222495,23
4173,235444,28
4173,278746,9
4173,299267,35
4173,356229,36
4173,504927,37
4173,538893,8
4173,558578,14
4173,627574,15
4173,706156,38
4173,722537,39
4173,747623,40
4173,782855,13
4173,785703,41
4173,890203,42
4173,934661,21
4173,934662,20
4173,959358,25
4173,963230,19
4173,1126489,43
4173,1144480,44
4173,1211849,29
4173,1227740,22
4173,1316664,10
4173,1393471,26
4173,1569333,18
4173,1572019,45
4173,1582437,46
4173,1739483,47
4173,1741404,3
4173,1905837,2
4173,2055190,5
4173,2075955,48
4173,2117456,32
4173,2145199,16
4173,2177848,1
4173,2198140,24
4173,2240497,49
4173,2309919,50
4173,2368535,51
4173,2388922,52
4173,2540539,17
4173,2909521,4
4173,3000532,6
4173,3416831,31
4173,3560992,11
4173,3880613,12
4173,3890203,7
4173,3902191,27
4175,297248,23
4175,359379,20
4175,427387,10
4175,569306,19
4175,573645,12
4175,584294,1
4175,606633,3
4175,848753,6
4175,1093389,7
4175,1241512,17
4175,1241518,18
4175,1544813,25
4175,1646307,14
4175,1897490,4
4175,1966470,13
4175,2023580,11
4175,2037071,21
4175,2131950,29
4175,2357546,27
4175,2424551,22
4175,2485136,16
4175,2608404,24
4175,2657154,15
4175,3353546,8
4175,3371822,28
4175,3376397,5
4175,3734462,2
4175,3838451,9
4175,3957207,26
4176,2391,14
4176,17309,40
4176,166843,1
4176,210369,42
4176,259813,33
4176,289629,30
4176,364238,11
4176,720039,17
4176,944714,9
4176,972072,27
4176,982803,34
4176,1014425,7
4176,1176103,18
4176,1244610,38
4176,1284358,6
4176,1340152,25
4176,1459148,31
4176,1473904,24
4176,1500800,26
4176,1627471,19
4176,2083024,5
4176,2120992,21
4176,2143867,43
4176,2243020,20
4176,2288262,41
4176,2332176,37
4176,2534223,12
4176,2818393,15
4176,2875167,23
4176,2912050,28
4176,2913746,32
4176,2996277,16
4176,3076128,4
4176,3115190,8
4176,3190729,3
4176,3208889,2
4176,3321940,29
4176,3404936,44
4176,3618695,22
4176,3694440,35
4176,3727913,36
4176,3798819,39
4176,3825379,13
4176,3865138,10
4212,21722,11
4212,106066,3
4212,315024,5
4212,337497,6
4212,402126,12
4212,432643,13
4212,485223,15
4212,871093,16
4212,974657,9
4212,975788,17
4212,975830,2
4212,986953,20
4212,1072069,21
4212,1351016,22
4212,1605967,23
4212,1828464,24
4212,1840384,25
4212,2292310,26
4212,2332492,1
4212,2726590,4
4212,2803824,14
4212,3011741,8
4212,3088359,18
4212,3088366,19
4212,3205751,29
4212,3502278,10
4212,3837715,27
4212,3932271,28
4213,41096,32
4213,84720,6
4213,106523,28
4213,213793,25
4213,268492,35
4213,336773,16
4213,338385,27
4213,375862,2
4213,432754,26
4213,476105,18
4213,580146,33
4213,697152,24
4213,1024208,4
4213,1045353,14
4213,1076718,38
4213,1113111,31
4213,1161967,22
4213,1271290,39
4213,1390564,20
4213,1395107,13
4213,1399776,9
4213,1439695,37
4213,1474740,11
4213,1654450,23
4213,1761731,19
4213,1787815,21
4213,1879795,12
4213,1954292,34
4213,2092663,29
4213,2125863,3
4213,2199394,41
4213,2272182,17
4213,2363313,42
4213,2562765,40
4213,2701537,5
4213,2754261,36
4213,3216490,8
4213,3303116,1
4213,3361355,15
4213,3369417,7
4213,3427064,30
4213,3751456,10
4214,84326,18
4214,201960,23
4214,215481,19
4214,226708,9
4214,336483,11
4214,367723,5
4214,494503,8
4214,564296,6
4214,776378,13
4214,842566,20
4214,1212490,14
4214,1344469,4
4214,1538762,10
4214,1610040,2
4214,1617740,1
4214,1763594,7
4214,1898972,21
4214,2145964,15
4214,2379149,16
4214,2385057,22
4214,2636304,17
4214,2873867,3
4214,2970996,12
4223,188153,13
4223,539236,11
4223,716645,21
4223,779720,3
4223,786788,15
4223,841640,1
4223,1274587,16
4223,1360695,9
4223,1506543,8
4223,1943873,24
4223,1971735,14
4223,2350030,10
4223,2483178,4
4223,2652203,25
4223,2726327,20
4223,2753749,22
4223,2944163,7
4223,2989070,26
4223,3053065,6
4223,3300554,18
4223,3303543,2
4223,3305527,17
4223,3485430,19
4223,3499112,5
4223,3551341,27
4223,3823467,12
4249,128836,23
4249,229186,38
4249,291680,16
4249,334220,43
4249,354775,24
4249,390730,20
4249,425821,15
4249,493076,37
4249,497728,45
4249,571873,2
4249,691795,31
4249,711676,10
4249,731758,44
4249,779755,33
4249,857919,14
4249,1035073,28
4249,1097130,27
4249,1189254,48
4249,1292135,1
4249,1309137,3
4249,1388108,6
4249,1431247,34
4249,1475474,29
4249,1486439,39
4249,1540821,7
4249,1598715,17
4249,1603290,26
4249,1639173,36
4249,1680404,22
4249,1703091,49
4249,2033720,47
4249,2041245,9
4249,2107683,25
4249,2441831,42
4249,2790784,40
4249,2899393,8
4249,2911956,5
4249,2993324,11
4249,3078802,4
4249,3088249,18
4249,3103035,13
4249,3150555,21
4249,3155582,19
4249,3216874,12
4249,3321698,30
4249,3496306,35
4249,3688716,41
4249,3747365,46
4249,3941919,32
4252,84623,14
4252,85340,49
4252,257922,32
4252,268935,18
4252,311502,38
4252,396877,4
4252,414324,36
4252,514289,12
4252,553274,15
4252,752725,21
4252,875144,9
4252,1021867,48
4252,1069742,2
4252,1121442,6
4252,1268111,40
4252,1304441,23
4252,1361694,46
4252,1424589,19
4252,1444204,8
4252,1479203,41
4252,1589413,47
4252,1704501,51
4252,1726454,11
4252,1782601,37
4252,1799024,30
4252,1861220,53
4252,1873075,31
4252,1909945,42
4252,1981771,17
4252,2092739,5
4252,2159241,39
4252,2203858,35
4252,2312401,1
4252,2312404,34
4252,2397533,20
4252,2492404,13
4252,2498606,22
4252,2505460,26
4252,2665816,3
4252,2676973,24
4252,2852027,7
4252,2911436,50
4252,2921150,43
4252,2928442,33
4252,3036736,10
4252,3080490,29
4252,3214083,25
4252,3252091,16
4252,3557734,45
4252,3739469,44
4252,3827354,27
4252,3827359,28
4252,3860231,52
4254,135024,44
4254,160052,27
4254,240618,47
4254,373772,28
4254,475090,42
4254,500903,45
4254,562683,32
4254,638053,15
4254,884523,22
4254,981803,24
4254,1047565,8
4254,1267044,43
4254,1661157,37
4254,1678723,46
4254,1776928,3
4254,1839847,25
4254,1843550,2
4254,1879514,29
4254,2045931,8
4254,2053454,38
4254,2063641,5
4254,2110176,11
4254,2192775,15
4254,2273437,21
4254,2378072,4
4254,2598526,13
4254,2649861,16
4254,2832270,12
4254,2954943,20
4254,3053045,31
4254,3099040,26
4254,3129263,19
4254,3220702,40
4254,3227635,39
4254,3325060,17
4254,3336880,41
4254,3348855,33
4254,3392317,34
4254,3395626,14
4254,3522921,23
4254,3544576,36
4254,3638461,35
4254,3640199,9
4254,3687214,6
4254,3687482,10
4254,3785619,18
4254,3932662,1
4254,3950798,30
4274,146930,17
4274,315396,2
4274,494503,15
4274,745634,1
4274,793369,2
4274,1403899,5
4274,1589090,6
4274,1660944,7
4274,1672798,8
4274,1804738,16
4274,2197622,11
4274,2366454,14
4274,2782384,3
4274,3489936,9
4274,3754363,10
4274,3770749,12
4274,3776483,13
4275,148880,7
4275,393725,19
4275,402149,13
4275,426177,20
4275,478362,5
4275,697844,19
4275,830875,3
4275,1110782,6
4275,1287085,17
4275,1794462,9
4275,1794816,10
4275,1907589,8
4275,2259294,4
4275,2321985,14
4275,2396369,2
4275,2506818,12
4275,2528387,16
4275,2586951,21
4275,2600445,11
4275,2727888,22
4275,2747797,20
4275,2929806,23
4275,3161739,1
4276,107793,7
4276,317018,16
4276,339228,14
4276,377600,47
4276,486531,38
4276,559957,39
4276,563715,40
4276,579464,32
4276,584657,41
4276,665569,43
4276,875340,20
4276,877346,13
4276,955745,31
4276,1061104,22
4276,1118015,12
4276,1174609,44
4276,1176042,45
4276,1253069,46
4276,1273318,48
4276,1434615,18
4276,1493526,49
4276,1606367,52
4276,1610040,1
4276,1691269,53
4276,1817602,10
4276,1841124,54
4276,1865448,11
4276,1877308,30
4276,1915143,9
4276,2020690,55
4276,2023721,56
4276,2077133,23
4276,2166016,57
4276,2365494,29
4276,2379060,17
4276,2448331,26
4276,2488127,59
4276,2525208,60
4276,2532241,27
4276,2534915,5
4276,2563151,34
4276,2602899,35
4276,2662207,36
4276,2890500,6
4276,2919695,42
4276,3095301,25
4276,3119265,21
4276,3235344,28
4276,3394147,50
4276,3426508,51
4276,3503476,24
4276,3567265,4
4276,3592845,3
4276,3622353,19
4276,3757272,15
4276,3798592,8
4276,3799980,58
4276,3918481,2
4279,187438,30
4279,188356,29
4279,237837,12
4279,237847,12
4279,361619,45
4279,423273,50
4279,550626,33
4279,577068,21
4279,817901,1
4279,848382,3
4279,868915,42
4279,874104,32
4279,879483,10
4279,899261,31
4279,1007882,47
4279,1071977,20
4279,1350629,34
4279,1379777,14
4279,1907368,7
4279,1916027,22
4279,1937132,18
4279,2123377,19
4279,2149685,8
4279,2281866,28
4279,2352631,49
4279,2468663,48
4279,2566932,38
4279,2584030,37
4279,2714101,5
4279,2805083,9
4279,2805340,35
4279,2821886,17
4279,2832857,25
4279,2903565,39
4279,2955938,41
4279,3004972,46
4279,3087125,2
4279,3121505,24
4279,3151549,16
4279,3157363,6
4279,3165624,11
4279,3257627,4
4279,3384144,23
4279,3415041,36
4279,3415806,15
4279,3723679,43
4279,3801040,27
4279,3888997,44
4279,3907377,40
4279,3929945,26
4280,184046,36
4280,372171,5
4280,427067,37
4280,489857,39
4280,510085,26
4280,530998,3
4280,538804,6
4280,721505,17
4280,932507,18
4280,977195,2
4280,998328,41
4280,1069749,22
4280,1119499,15
4280,1145430,23
4280,1331749,31
4280,1358511,13
4280,1410675,19
4280,1437308,33
4280,1493030,21
4280,1515895,29
4280,1563272,7
4280,1629835,38
4280,1715415,4
4280,1769785,42
4280,1937632,40
4280,2028667,32
4280,2188618,11
4280,2369533,34
4280,2470642,35
4280,2603867,12
4280,2618198,27
4280,2874002,24
4280,2899766,1
4280,2904572,30
4280,3151301,9
4280,3338944,10
4280,3381187,16
4280,3436448,14
4280,3599420,20
4280,3745284,25
4280,3751701,8
4280,3786828,28
4281,102483,10
4281,150781,31
4281,170145,37
4281,285674,44
4281,373639,4
4281,442837,48
4281,470130,49
4281,486531,24
4281,487532,1
4281,596706,30
4281,626841,46
4281,636204,23
4281,829432,34
4281,910076,33
4281,953211,18
4281,959574,39
4281,1091656,25
4281,1127692,8
4281,1354742,47
4281,1908439,45
4281,1915143,19
4281,1939767,7
4281,2023293,29
4281,2084512,13
4281,2097793,42
4281,2148073,2
4281,2191261,35
4281,2320293,22
4281,2369607,5
4281,2471673,16
4281,2477922,21
4281,2506874,12
4281,2653937,20
4281,2806255,3
4281,2892524,14
4281,2915876,38
4281,3149833,17
4281,3155829,40
4281,3203211,11
4281,3422120,36
4281,3446619,43
4281,3576215,27
4281,3602376,28
4281,3609775,15
4281,3622096,41
4281,3704126,32
4281,3755770,26
4281,3783897,6
4281,3828959,9
4294,65137,9
4294,66367,21
4294,128645,26
4294,237282,16
4294,623809,30
4294,711565,35
4294,829812,20
4294,837734,1
4294,956254,27
4294,982803,34
4294,1366839,31
4294,1402001,25
4294,1419685,36
4294,1634172,5
4294,1654240,17
4294,1737482,29
4294,1739235,38
4294,1818098,3
4294,2014063,14
4294,2048648,15
4294,2329949,8
4294,2448683,37
4294,2482437,32
4294,2633573,10
4294,2685804,13
4294,2778480,6
4294,2883039,19
4294,3151791,33
4294,3180491,12
4294,3299278,22
4294,3343732,4
4294,3400171,23
4294,3537518,2
4294,3539196,24
4294,3618823,7
4294,3670798,28
4294,3680308,18
4294,3778883,11
4295,107642,40
4295,112437,8
4295,148562,10
4295,198851,44
4295,299358,30
4295,535763,43
4295,567180,20
4295,725591,39
4295,738538,9
4295,772153,23
4295,777455,36
4295,831825,13
4295,974098,26
4295,1029398,27
4295,1075723,16
4295,1154477,3
4295,1176658,11
4295,1182802,34
4295,1230997,37
4295,1231078,35
4295,1256007,5
4295,1269097,45
4295,1305110,18
4295,1329956,1
4295,1334093,41
4295,1395801,29
4295,1536872,38
4295,1596668,42
4295,1641198,17
4295,1651612,32
4295,1839197,12
4295,1863125,7
4295,1987775,4
4295,2291691,28
4295,2400169,31
4295,2408810,24
4295,2494560,14
4295,2525783,4
4295,2538517,25
4295,2610778,6
4295,2656499,51
4295,2664282,47
4295,2774825,46
4295,2879051,21
4295,2893335,50
4295,2897019,19
4295,2900764,54
4295,2908182,55
4295,2959123,2
4295,3133576,33
4295,3353684,53
4295,3651939,56
4295,3692621,49
4295,3748547,52
4295,3800644,22
4295,3824912,48
4296,9836,1
4296,148483,2
4296,172443,35
4296,179102,3
4296,248623,5
4296,486531,27
4296,497768,26
4296,548436,23
4296,655299,31
4296,720748,7
4296,759826,30
4296,1457182,21
4296,1470458,14
4296,1482965,32
4296,1563747,33
4296,1915143,13
4296,2041861,16
4296,2433640,20
4296,2433642,22
4296,2498223,17
4296,2670517,4
4296,2754993,12
4296,2803406,6
4296,2827151,34
4296,2935752,19
4296,3055868,24
4296,3317841,15
4296,3486459,8
4296,3529803,9
4296,3600857,18
4296,3620589,28
4296,3718467,10
4296,3747838,25
4296,3769596,11
4296,3872381,29
4297,315775,16
4297,546785,22
4297,653525,23
4297,696139,11
4297,871597,6
4297,1043874,24
4297,1199766,10
4297,1616917,14
4297,1698064,12
4297,2640040,26
4297,2641247,3
4297,2664916,19
4297,2689219,18
4297,2728275,4
4297,2871653,9
4297,2956238,25
4297,3237210,13
4297,3240008,5
4297,3260922,27
4297,3505852,28
4297,3522665,2
4297,3535130,1
4297,3553180,21
4297,3591769,20
4297,3713991,17
4297,3763182,8
4297,3854061,7
4297,3946411,15
4354,16493,16
4354,50596,17
4354,90110,18
4354,128645,2
4354,316365,4
4354,523435,8
4354,561742,11
4354,717431,23
4354,727296,24
4354,1478445,27
4354,1494656,10
4354,1530778,29
4354,1771364,30
4354,1875117,31
4354,1907368,3
4354,2223796,6
4354,2498223,7
4354,2625673,32
4354,2761591,19
4354,2770275,20
4354,2845490,21
4354,2900731,22
4354,2955253,25
4354,3007122,5
4354,3067585,26
4354,3396924,28
4354,3719697,9
4354,3900269,1
4355,345187,44
4355,414324,37
4355,458109,28
4355,529318,4
4355,697696,31
4355,785368,5
4355,1043714,42
4355,1138595,18
4355,1207955,43
4355,1276522,34
4355,1528753,46
4355,1573542,56
4355,1581159,30
4355,1677864,17
4355,1777947,11
4355,1885691,32
4355,1957733,29
4355,2073473,22
4355,2112653,19
4355,2170789,35
4355,2275572,13
4355,2480947,2
4355,2602418,24
4355,2635358,25
4355,2638289,50
4355,2647964,27
4355,2651304,40
4355,2678332,3
4355,2746767,12
4355,2761370,9
4355,2806255,6
4355,2854456,45
4355,2892965,51
4355,3068109,48
4355,3206016,49
4355,3257358,8
4355,3259061,26
4355,3276039,16
4355,3288365,57
4355,3317293,14
4355,3329580,39
4355,3364354,52
4355,3373080,33
4355,3374667,20
4355,3487151,21
4355,3600299,38
4355,3619520,23
4355,3635571,47
4355,3766927,53
4355,3798819,7
4355,3839716,10
4355,3898868,15
4355,3922726,1
4355,3932087,36
4355,3943016,41
4358,55155,11
4358,56836,27
4358,149067,31
4358,549425,29
4358,723579,6
4358,752069,8
4358,976727,33
4358,1052779,30
4358,1335377,14
4358,1491929,21
4358,1670742,34
4358,1699350,32
4358,1712751,23
4358,1745041,22
4358,1764011,19
4358,1808510,5
4358,1881222,12
4358,1899945,1
4358,2066533,28
4358,2103395,20
4358,2177183,4
4358,2185305,26
4358,2790878,13
4358,2798685,15
4358,2877650,16
4358,2957867,17
4358,2991100,7
4358,3409484,3
4358,3470583,9
4358,3545932,2
4358,3779428,10
4358,3875228,18
4358,3890314,24
4359,15023,1
4359,61565,5
4359,117092,19
4359,150802,13
4359,805560,20
4359,826647,9
4359,885646,3
4359,1905146,2
4359,1978313,15
4359,2264263,21
4359,2459043,7
4359,2464156,11
4359,2560101,18
4359,2603046,10
4359,2646511,14
4359,3082168,6
4359,3154671,17
4359,3365446,16
4359,3692002,4
4359,3862800,8
4359,3864200,12
4360,63487,2
4360,343693,3
4360,357233,12
4360,475574,1
4360,703653,16
4360,1015171,9
4360,1151224,18
4360,1209152,11
4360,1647497,4
4360,1758410,6
4360,2048790,5
4360,2084003,19
4360,2117393,8
4360,2135210,13
4360,2297201,10
4360,2509590,7
4360,2605586,14
4360,3108945,15
4360,3819482,17
4364,2089689,3
4364,2194978,1
4364,2622868,2
4546,297650,13
4546,428684,20
4546,581449,7
4546,757288,17
4546,933302,11
4546,1019740,21
4546,1097529,6
4546,1395789,2
4546,1504838,12
4546,1584773,5
4546,1640610,1
4546,1653805,10
4546,1662985,4
4546,2104908,22
4546,2524001,8
4546,2545425,18
4546,2660025,19
4546,2867197,9
4546,3139769,16
4546,3278139,3
4546,3326014,14
4546,3519239,15
4547,43799,23
4547,86381,8
4547,111588,5
4547,129400,14
4547,174691,15
4547,490844,2
4547,498837,4
4547,613866,40
4547,661199,31
4547,699076,33
4547,703544,25
4547,870451,9
4547,1196460,11
4547,1528520,20
4547,1578021,39
4547,1804423,12
4547,1975619,28
4547,2160611,36
4547,2187982,18
4547,2202927,27
4547,2324717,6
4547,2411110,7
4547,2481614,13
4547,2539580,10
4547,2742748,17
4547,2773959,30
4547,3151642,34
4547,3169175,26
4547,3186801,29
4547,3257896,42
4547,3298856,32
4547,3451392,38
4547,3567259,16
4547,3619702,1
4547,3622353,19
4547,3679518,24
4547,3692315,41
4547,3744035,35
4547,3856635,21
4547,3880643,37
4547,3935245,22
4547,3951524,3
4549,127015,6
4549,307309,55
4549,316365,3
4549,321164,16
4549,486531,28
4549,595111,41
4549,720203,39
4549,739722,24
4549,807424,12
4549,819797,45
4549,832192,58
4549,865151,40
4549,875864,31
4549,959135,13
4549,991601,37
4549,1060010,34
4549,1073724,49
4549,1117740,29
4549,1167295,27
4549,1180479,47
4549,1259017,33
4549,1489905,10
4549,1529532,42
4549,1612297,53
4549,1800270,32
4549,1808714,21
4549,1887686,54
4549,1899945,4
4549,2046306,36
4549,2093815,9
4549,2107193,26
4549,2109813,44
4549,2156080,46
4549,2194431,8
4549,2286435,15
4549,2363637,25
4549,2453124,38
4549,2496160,35
4549,2521461,50
4549,2619286,11
4549,2654222,14
4549,2662003,57
4549,2673835,1
4549,2674753,18
