userid,movieid,tagid,timestamp
69629,6058,19,"2007-08-18 09:53:13"
69629,6278,323,"2007-08-18 09:54:53"
69629,6840,323,"2007-08-18 09:52:53"
69629,7047,323,"2007-08-18 09:55:56"
69629,8254,1025,"2007-08-18 09:56:12"
69660,5533,489,"2006-10-25 09:47:42"
69660,8254,522,"2006-10-25 09:48:11"
69674,5282,165,"2007-08-18 13:41:55"
69719,4793,785,"2006-10-19 13:31:06"
69719,4870,268,"2006-10-19 13:28:12"
69719,5254,232,"2006-10-19 13:30:23"
69719,5350,419,"2006-10-19 13:30:18"
69719,6270,785,"2006-10-19 13:31:54"
69719,7934,988,"2006-10-19 13:27:33"
69738,6598,1084,"2007-08-19 18:54:55"
69773,4355,96,"2007-08-18 21:27:46"
69773,5282,846,"2007-08-18 21:25:58"
69773,6759,1072,"2007-08-18 21:29:14"
69773,7920,95,"2007-08-18 21:28:27"
69820,4163,88,"2007-08-19 04:03:07"
69820,4633,824,"2007-09-17 07:52:14"
69820,5159,1069,"2007-08-19 03:57:10"
69820,5349,310,"2007-08-19 03:57:16"
69820,7034,871,"2007-08-19 03:54:59"
69820,8108,875,"2007-08-19 04:01:27"
69820,8254,994,"2007-08-19 03:59:05"
69830,4275,29,"2007-08-19 05:36:35"
69830,5349,418,"2007-08-19 05:41:59"
69830,6840,292,"2007-08-19 05:41:40"
69867,4148,554,"2007-08-19 08:57:24"
69875,4275,29,"2007-08-19 08:31:30"
69875,8096,323,"2007-08-19 08:33:54"
69930,4355,979,"2007-08-19 11:13:35"
69940,4275,1075,"2007-08-19 11:53:19"
70001,4275,29,"2007-08-19 17:52:22"
70001,4882,1025,"2007-08-19 17:51:53"
70001,6266,230,"2007-08-19 17:53:00"
70001,6759,323,"2007-08-19 17:52:23"
70001,7920,315,"2007-08-19 17:51:34"
70047,4355,418,"2007-08-19 19:26:37"
70047,5282,255,"2007-08-19 19:27:24"
70078,4793,785,"2008-06-26 19:36:32"
70100,6840,823,"2007-08-20 06:09:55"
70120,4155,230,"2007-08-20 09:24:43"
70120,7309,19,"2007-08-20 09:25:27"
70142,6770,374,"2007-08-20 10:14:41"
70142,8096,86,"2007-08-20 10:02:36"
70200,4275,29,"2007-08-20 17:12:15"
70200,6266,230,"2007-08-20 17:12:29"
70200,7034,377,"2007-08-20 17:09:54"
70223,6759,169,"2007-08-20 19:29:22"
70223,6840,872,"2007-08-20 19:34:16"
70223,7920,554,"2007-08-20 19:28:43"
70243,7034,377,"2007-08-21 03:45:04"
70253,4155,614,"2007-08-21 04:34:46"
70253,7309,1009,"2007-08-21 04:35:29"
70287,4689,705,"2007-08-22 02:58:05"
70287,4730,1102,"2007-08-22 02:57:38"
70291,6266,887,"2007-08-21 08:17:35"
70291,8096,19,"2007-08-21 08:18:29"
70299,4155,865,"2007-08-21 08:57:43"
70299,5282,1062,"2007-08-21 08:51:41"
70299,7920,315,"2007-08-21 08:54:22"
70350,6266,230,"2007-08-21 12:09:53"
70407,9102,905,"2006-10-23 11:39:55"
70421,4275,1075,"2007-08-21 17:48:58"
70421,7920,355,"2007-08-21 17:46:34"
70435,4355,278,"2007-08-21 21:16:22"
70485,5159,1069,"2007-08-22 05:45:02"
70562,4132,127,"2007-08-22 10:43:01"
70617,5282,497,"2007-08-23 00:28:50"
70623,4551,849,"2006-02-07 12:39:43"
70645,6058,989,"2007-08-23 07:17:30"
70698,6266,1071,"2007-08-23 11:23:25"
70712,5282,878,"2007-08-23 12:01:44"
70712,6266,1035,"2007-08-23 12:04:06"
70730,4355,201,"2007-08-23 14:23:27"
70743,5369,232,"2006-05-08 04:08:00"
70743,7260,232,"2006-05-08 04:06:58"
70743,7934,232,"2006-05-08 04:07:54"
70753,5857,424,"2006-05-17 18:59:19"
70753,8748,380,"2008-03-03 18:19:01"
70760,5282,840,"2007-08-23 19:35:55"
70775,4155,863,"2007-08-23 20:05:57"
70806,4275,29,"2007-08-24 04:18:44"
70806,5282,323,"2007-08-24 04:16:34"
70806,7920,798,"2007-08-24 04:18:01"
70974,4683,746,"2007-04-16 09:24:54"
70974,5283,406,"2007-04-17 14:21:35"
70974,8171,1127,"2007-04-17 08:41:47"
70974,8772,159,"2007-04-19 19:52:58"
70998,4355,201,"2007-08-25 13:00:45"
71062,5282,164,"2007-08-25 17:43:48"
71062,7920,800,"2007-08-25 17:45:29"
71149,4751,417,"2006-12-15 02:30:04"
71149,6114,1096,"2006-11-09 08:51:08"
71149,6840,601,"2007-02-25 15:03:52"
71149,7749,278,"2006-11-07 07:26:09"
71149,7763,427,"2007-12-24 01:46:29"
71188,4882,849,"2007-08-26 13:39:01"
71195,5282,1108,"2007-08-26 14:08:46"
71241,5282,865,"2007-08-26 15:48:32"
71241,7034,863,"2007-08-26 15:48:40"
71254,5349,414,"2007-08-26 16:44:31"
71262,6058,97,"2007-08-26 16:33:16"
71262,8214,417,"2007-08-26 16:34:46"
71262,8281,103,"2007-08-26 16:34:26"
71287,7942,887,"2007-08-26 18:20:58"
71291,4155,201,"2007-08-26 18:33:15"
71301,7942,887,"2007-08-26 19:08:07"
71315,7034,535,"2007-08-26 20:34:44"
71331,4148,331,"2006-01-13 11:01:48"
71331,4641,1081,"2006-01-13 10:52:19"
71331,4785,652,"2006-01-13 10:55:04"
71331,4882,652,"2006-01-13 11:03:06"
71331,4954,958,"2006-01-13 12:07:46"
71331,5159,1069,"2006-01-13 11:09:35"
71331,5324,331,"2006-01-13 11:10:59"
71331,5386,958,"2006-01-13 12:04:38"
71331,5775,151,"2006-01-13 11:02:02"
71331,6428,784,"2006-01-13 11:24:30"
71331,6597,268,"2006-01-13 11:02:40"
71331,6643,1069,"2006-01-13 11:05:16"
71331,6763,1009,"2006-01-13 10:53:24"
71331,7309,1009,"2006-01-13 10:55:24"
71331,7325,1069,"2006-01-13 11:05:20"
71394,6266,230,"2007-09-03 08:12:06"
71414,4275,911,"2007-08-27 09:56:05"
71414,7942,861,"2007-08-27 09:57:23"
71420,5845,942,"2008-03-27 17:21:42"
71424,7309,850,"2007-08-27 10:36:35"
71448,4355,230,"2007-08-27 14:05:37"
71448,7920,936,"2007-08-27 14:06:15"
71478,5572,818,"2006-02-12 11:43:21"
71497,7309,146,"2007-08-27 16:12:54"
71509,9113,599,"2008-09-04 07:22:27"
71529,6270,785,"2006-10-28 22:12:26"
71556,7309,1107,"2007-08-27 18:13:09"
